0,1,2,target
6,12,1,(0.07571664452552795+0.04084617644548416j)
6,12,1,(-0.13273119926452637-0.09786774218082428j)
6,12,1,(0.12133953720331192+0.17263418436050415j)
6,12,1,(0.06312067061662674+0.16466227173805237j)
6,12,1,(0.017907626926898956+0.15520039200782776j)
6,12,1,(0.02517547830939293+0.06227706000208855j)
6,12,1,(-0.05711280554533005-0.012219037860631943j)
6,12,1,(0.14772255718708038-0.10832885652780533j)
6,12,1,(0.11739379912614822+0.21414005756378174j)
6,12,1,(-0.25160321593284607+0.044043973088264465j)
6,12,1,(0.0032014884054660797+0.07439738512039185j)
6,12,1,(0.1408519744873047-0.06130993738770485j)
6,12,1,(-0.09991532564163208-0.09145253151655197j)
6,12,1,(0.1826077401638031-0.1326243281364441j)
6,12,1,(0.431863397359848+0.1307310163974762j)
6,12,1,(0.2295873761177063+0.11530742049217224j)
6,12,1,(-0.03926018252968788+0.13630418479442596j)
6,12,1,(0.17139877378940582+0.2173217386007309j)
6,12,1,(-0.05280102416872978+0.20576442778110504j)
6,12,1,(0.008596211671829224+0.231162428855896j)
6,12,1,(-0.010437633842229843-0.039726220071315765j)
6,12,1,(0.1340779811143875-0.02366410195827484j)
6,12,1,(0.0658421441912651-0.07546275854110718j)
6,12,1,(0.1109844371676445-0.02420441433787346j)
6,12,1,(-0.017290279269218445+0.04000745713710785j)
6,12,1,(-0.19965286552906036-0.10369709879159927j)
6,12,1,(-0.08810117840766907-0.05592799931764603j)
6,12,1,(-0.003422744106501341-0.013934575021266937j)
6,12,1,(0.1077938824892044+0.06830387562513351j)
6,12,1,(0.08108386397361755-0.16421294212341309j)
6,12,1,(0.0139083256945014+0.14910152554512024j)
6,12,1,(-0.012673944234848022-0.1526212841272354j)
6,12,1,(0.034014537930488586-0.16815923154354095j)
6,12,1,(0.109952911734581-0.08444074541330338j)
6,12,1,(-0.04225102812051773-0.0348462350666523j)
6,12,1,(-0.2010597139596939-0.1284511834383011j)
52,64,1,(0.13007481396198273-0.014962953515350819j)
52,64,1,(0.10432416945695877-0.04177280515432358j)
52,64,1,(0.1263565570116043-0.05541257560253143j)
52,64,1,(0.14160588383674622-0.07214857637882233j)
52,64,1,(0.14908556640148163-0.053666409105062485j)
52,64,1,(0.11056087166070938-0.04874209687113762j)
52,64,1,(0.1371716856956482-0.007418966852128506j)
52,64,1,(0.12802700698375702-0.041418030858039856j)
52,64,1,(0.16459858417510986-0.02355661429464817j)
52,64,1,(0.12167789041996002-0.010821813717484474j)
52,64,1,(0.16160744428634644-0.0644579827785492j)
52,64,1,(0.13035674393177032-0.017276687547564507j)
52,64,1,(0.1403549164533615+0.005456986837089062j)
52,64,1,(0.1578570157289505-0.017704550176858902j)
52,64,1,(0.14322271943092346-0.03234223276376724j)
52,64,1,(0.1381789743900299-0.0503486692905426j)
52,64,1,(0.15747195482254028-0.023213084787130356j)
52,64,1,(0.12003756314516068-0.06900354474782944j)
52,64,1,(0.1404777616262436-0.051434628665447235j)
52,64,1,(0.10625642538070679-0.023067137226462364j)
52,64,1,(0.09957604855298996-0.03291204199194908j)
52,64,1,(0.12578587234020233-0.05433688312768936j)
52,64,1,(0.1259133666753769-0.019316818565130234j)
52,64,1,(0.11702067404985428-0.02760292962193489j)
52,64,1,(0.12320886552333832-0.04160722717642784j)
52,64,1,(0.13231585919857025-0.03515087813138962j)
52,64,1,(0.14883717894554138-0.044756319373846054j)
52,64,1,(0.07522590458393097-0.03530431166291237j)
52,64,1,(0.13482172787189484-0.05560317635536194j)
52,64,1,(0.15070252120494843-0.02978804148733616j)
52,64,1,(0.11636875569820404-0.06657476723194122j)
52,64,1,(0.15003129839897156-0.0453001968562603j)
52,64,1,(0.09407283365726471-0.02561931312084198j)
52,64,1,(0.1287509799003601-0.015989631414413452j)
52,64,1,(0.10306444764137268-0.03566177934408188j)
52,64,1,(0.12653028964996338-0.011991770006716251j)
52,64,1,(0.1311924010515213-0.03485054895281792j)
52,64,1,(0.13592442870140076-0.005941972602158785j)
52,64,1,(0.14923125505447388-0.005999362096190453j)
52,64,1,(0.15915627777576447-0.036633264273405075j)
42,52,1,(-0.18262459337711334+0.08518543839454651j)
42,52,1,(-0.18702509999275208+0.08022992312908173j)
42,52,1,(-0.1750231832265854+0.07737993448972702j)
42,52,1,(-0.1696983426809311+0.07315529882907867j)
42,52,1,(-0.16781054437160492+0.060309089720249176j)
42,52,1,(-0.17723548412322998+0.07960423082113266j)
42,52,1,(-0.17102554440498352+0.06847856938838959j)
42,52,1,(-0.18281301856040955+0.09069886803627014j)
42,52,1,(-0.16764098405838013+0.08228565007448196j)
42,52,1,(-0.17422664165496826+0.06555578112602234j)
42,52,1,(-0.1949799805879593+0.0635039359331131j)
42,52,1,(-0.1750641018152237+0.053201254457235336j)
42,52,1,(-0.1769217848777771+0.0710015669465065j)
42,52,1,(-0.15708938241004944+0.052327971905469894j)
42,52,1,(-0.17054791748523712+0.08870620280504227j)
42,52,1,(-0.18061144649982452+0.07468630373477936j)
42,52,1,(-0.1700119823217392+0.0861649438738823j)
42,52,1,(-0.17200198769569397+0.08517421782016754j)
42,52,1,(-0.17795035243034363+0.08054959774017334j)
42,52,1,(-0.18279679119586945+0.07846400141716003j)
42,52,1,(-0.17669644951820374+0.08938104659318924j)
42,52,1,(-0.18992893397808075+0.06370940804481506j)
42,52,1,(-0.1768808215856552+0.07050107419490814j)
42,52,1,(-0.18242831528186798+0.06684990227222443j)
42,52,1,(-0.17173419892787933+0.09140051901340485j)
42,52,1,(-0.176336407661438+0.08541935682296753j)
42,52,1,(-0.17678484320640564+0.09583219885826111j)
42,52,1,(-0.1698179990053177+0.08471846580505371j)
42,52,1,(-0.18599741160869598+0.07096588611602783j)
42,52,1,(-0.16937601566314697+0.08543272316455841j)
42,52,1,(-0.18562360107898712+0.06589191406965256j)
42,52,1,(-0.1646852046251297+0.06531256437301636j)
42,52,1,(-0.18878276646137238+0.05506636202335358j)
42,52,1,(-0.15086252987384796+0.07164455950260162j)
42,52,1,(-0.1605956256389618+0.07785335183143616j)
42,52,1,(-0.17040467262268066+0.06029397249221802j)
42,52,1,(-0.2037224918603897+0.08103904128074646j)
42,52,1,(-0.19265444576740265+0.08624611794948578j)
42,52,1,(-0.15329024195671082+0.07859092205762863j)
42,52,1,(-0.16062629222869873+0.06635028123855591j)
54,18,1,(-0.1157173216342926+0.13422080874443054j)
54,18,1,(-0.16232255101203918+0.11351978778839111j)
54,18,1,(-0.09591487050056458+0.14716705679893494j)
54,18,1,(-0.1105249747633934+0.1447310894727707j)
54,18,1,(-0.11947643756866455+0.15689656138420105j)
54,18,1,(-0.10070030391216278+0.14626607298851013j)
54,18,1,(-0.1534939408302307+0.12447314709424973j)
54,18,1,(-0.10097042471170425+0.16047200560569763j)
54,18,1,(-0.15041543543338776+0.16276432573795319j)
54,18,1,(-0.14434687793254852+0.14287623763084412j)
54,18,1,(-0.10232432186603546+0.09510183334350586j)
54,18,1,(-0.10275350511074066+0.05544205754995346j)
54,18,1,(-0.12210648506879807+0.18371830880641937j)
54,18,1,(-0.12342140823602676+0.08836866915225983j)
54,18,1,(-0.15048234164714813+0.15033076703548431j)
54,18,1,(-0.13161252439022064+0.14571446180343628j)
54,18,1,(-0.11546432971954346+0.0957639291882515j)
54,18,1,(-0.17389412224292755+0.11196460574865341j)
54,18,1,(-0.08305087685585022+0.16411657631397247j)
54,18,1,(-0.11470597982406616+0.12465421110391617j)
54,18,1,(-0.06901475787162781+0.10501889139413834j)
54,18,1,(-0.1472645252943039+0.14630939066410065j)
54,18,1,(-0.18868789076805115+0.150064617395401j)
54,18,1,(-0.127827987074852+0.10361301153898239j)
54,18,1,(-0.1255417913198471+0.12770694494247437j)
54,18,1,(-0.13927960395812988+0.1445637047290802j)
54,18,1,(-0.13156667351722717+0.13694310188293457j)
54,18,1,(-0.15277385711669922+0.1355457901954651j)
54,18,1,(-0.11895501613616943+0.12329559028148651j)
54,18,1,(-0.16448254883289337+0.16826559603214264j)
54,18,1,(-0.13682100176811218+0.11676722764968872j)
54,18,1,(-0.13935837149620056+0.14190047979354858j)
54,18,1,(-0.13395577669143677+0.10328502953052521j)
54,18,1,(-0.06548523902893066+0.1646469086408615j)
54,18,1,(-0.09292632341384888+0.10663305968046188j)
54,18,1,(-0.11426445841789246+0.11181536316871643j)
54,18,1,(-0.13499578833580017+0.1451316773891449j)
54,18,1,(-0.039132483303546906+0.1644069105386734j)
54,18,1,(-0.14925117790699005+0.13843253254890442j)
54,18,1,(-0.10200000554323196+0.1345854252576828j)
54,28,1,(0.19592417776584625+0.04305974766612053j)
54,28,1,(0.1917697787284851-0.0026680384762585163j)
54,28,1,(0.17132818698883057+0.029172850772738457j)
54,28,1,(0.18282844126224518+0.028000766411423683j)
54,28,1,(0.17370785772800446-0.01694149151444435j)
54,28,1,(0.1937376856803894+0.052871208637952805j)
54,28,1,(0.202982559800148+0.032201334834098816j)
54,28,1,(0.2087899148464203+0.020379289984703064j)
54,28,1,(0.1931258887052536+0.017341170459985733j)
54,28,1,(0.17552517354488373+0.012061737477779388j)
54,28,1,(0.17795808613300323-0.003941326402127743j)
54,28,1,(0.192268967628479-0.012925972230732441j)
54,28,1,(0.16741545498371124+0.03811771050095558j)
54,28,1,(0.20972825586795807+0.007417378481477499j)
54,28,1,(0.1683577001094818+0.029762689024209976j)
54,28,1,(0.21094149351119995+0.034853994846343994j)
54,28,1,(0.1680953949689865+0.026365939527750015j)
54,28,1,(0.18662695586681366+0.039380770176649094j)
54,28,1,(0.2056409865617752+0.04605809971690178j)
54,28,1,(0.2059597671031952+0.02915189415216446j)
54,28,1,(0.18598058819770813+0.05828345566987991j)
54,28,1,(0.17525888979434967+0.015417361631989479j)
54,28,1,(0.17077398300170898+0.05864743888378143j)
54,28,1,(0.17465265095233917+0.04332863911986351j)
54,28,1,(0.16713260114192963+0.038449976593256j)
54,28,1,(0.21843694150447845+0.04245202615857124j)
54,28,1,(0.19636668264865875+0.07606405764818192j)
54,28,1,(0.16899029910564423-0.000658287201076746j)
54,28,1,(0.19027405977249146+0.026317808777093887j)
54,28,1,(0.20435118675231934+0.04456203803420067j)
54,28,1,(0.20126238465309143+0.04744471237063408j)
54,28,1,(0.18533453345298767+0.03211066871881485j)
54,28,1,(0.15361347794532776+0.07431137561798096j)
54,28,1,(0.22041797637939453+0.0257194172590971j)
54,28,1,(0.16619212925434113+0.025166451930999756j)
54,28,1,(0.18786630034446716+0.04205348342657089j)
54,28,1,(0.20205862820148468+0.04836831986904144j)
54,28,1,(0.21067273616790771+0.005561082623898983j)
54,28,1,(0.17820118367671967-0.007106967270374298j)
54,28,1,(0.20972859859466553+0.07007066160440445j)
58,88,1,(-0.10824621468782425-0.029295334592461586j)
58,88,1,(-0.07367689162492752-0.015704281628131866j)
58,88,1,(-0.1685866266489029-0.06651406735181808j)
58,88,1,(-0.20867110788822174-0.013426055200397968j)
58,88,1,(-0.1496676504611969-0.01581050269305706j)
58,88,1,(-0.1544666439294815-0.008368730545043945j)
58,88,1,(-0.17369601130485535-0.03126354143023491j)
58,88,1,(-0.13805511593818665+0.03936881572008133j)
58,88,1,(-0.18858036398887634-0.005038085393607616j)
58,88,1,(-0.22750255465507507-0.10934291779994965j)
58,88,1,(-0.13336330652236938-0.007704669609665871j)
58,88,1,(-0.17859387397766113-0.055356644093990326j)
58,88,1,(-0.15690459311008453-0.09780118614435196j)
58,88,1,(-0.18490038812160492-0.10819262266159058j)
58,88,1,(-0.15911689400672913+0.01433794666081667j)
58,88,1,(-0.2083970159292221-0.04845339059829712j)
58,88,1,(-0.0970587432384491-0.0076437098905444145j)
58,88,1,(-0.13360564410686493+0.010708179324865341j)
58,88,1,(-0.18570557236671448-0.04874156415462494j)
58,88,1,(-0.11062870919704437-0.08488193154335022j)
58,88,1,(-0.15632596611976624-0.008451282978057861j)
58,88,1,(-0.16665597259998322-0.029362976551055908j)
58,88,1,(-0.1532144397497177-0.0320105254650116j)
58,88,1,(-0.16043561697006226-0.08224508166313171j)
58,88,1,(-0.15571674704551697-0.09502250701189041j)
58,88,1,(-0.13655073940753937-0.05099399760365486j)
58,88,1,(-0.21227812767028809-0.07021737843751907j)
58,88,1,(-0.19312293827533722-0.05854858458042145j)
58,88,1,(-0.10392346978187561-0.08535575121641159j)
58,88,1,(-0.1384725570678711-0.09471577405929565j)
58,88,1,(-0.17516835033893585-0.009294568561017513j)
58,88,1,(-0.14938366413116455+0.004144635051488876j)
58,88,1,(-0.19691535830497742-0.04334286227822304j)
58,88,1,(-0.24368193745613098-0.0616333931684494j)
58,88,1,(-0.1323661208152771+0.01869703084230423j)
58,88,1,(-0.13587388396263123-0.019823536276817322j)
58,88,1,(-0.16979648172855377+0.010367351584136486j)
58,88,1,(-0.19810912013053894+0.018719756975769997j)
58,88,1,(-0.1545245498418808-0.007283479440957308j)
58,88,1,(-0.1280852109193802-0.07475214451551437j)
66,22,1,(-0.1183566078543663-0.09387973695993423j)
66,22,1,(-0.09245102852582932-0.01147439330816269j)
66,22,1,(-0.18708781898021698-0.08861221373081207j)
66,22,1,(-0.06825454533100128-0.08621612191200256j)
66,22,1,(-0.028204742819070816-0.1062420904636383j)
66,22,1,(-0.0719442069530487-0.09488862752914429j)
66,22,1,(-0.16579967737197876-0.06126442551612854j)
66,22,1,(-0.13764874637126923-0.09966029971837997j)
66,22,1,(-0.08279664814472198-0.1292330026626587j)
66,22,1,(-0.10831844806671143-0.11582892388105392j)
66,22,1,(-0.2017565816640854-0.037316083908081055j)
66,22,1,(-0.11627164483070374-0.1147836297750473j)
66,22,1,(-0.1264183223247528-0.15957435965538025j)
66,22,1,(-0.10192689299583435-0.08570025116205215j)
66,22,1,(-0.09783263504505157-0.16125936806201935j)
66,22,1,(-0.0021318946965038776-0.03783375024795532j)
66,22,1,(-0.10516078770160675-0.08789823949337006j)
66,22,1,(-0.10827046632766724-0.09981115162372589j)
66,22,1,(-0.09462876617908478-0.05394947528839111j)
66,22,1,(-0.11708852648735046-0.05155240371823311j)
66,22,1,(-0.12765692174434662-0.12201868742704391j)
66,22,1,(-0.11615028977394104-0.10568094998598099j)
66,22,1,(0.0025872276164591312-0.10614394396543503j)
66,22,1,(-0.0824219137430191-0.10945314168930054j)
66,22,1,(0.011507292278110981-0.07319653034210205j)
66,22,1,(-0.11341315507888794-0.06472121179103851j)
66,22,1,(-0.13078412413597107-0.07115335017442703j)
66,22,1,(-0.15415602922439575-0.09503649175167084j)
66,22,1,(-0.0807538703083992-0.17918358743190765j)
66,22,1,(-0.16958267986774445-0.022544769570231438j)
66,22,1,(-0.03262240067124367-0.07316567748785019j)
66,22,1,(-0.10085615515708923-0.1205938309431076j)
66,22,1,(-0.12677860260009766-0.1330057829618454j)
66,22,1,(-0.07149572670459747-0.041192676872015j)
66,22,1,(-0.08231992274522781-0.06778678297996521j)
66,22,1,(-0.19606491923332214-0.08862833678722382j)
66,22,1,(-0.13129375874996185-0.019924160093069077j)
66,22,1,(-0.09783045947551727-0.04927416145801544j)
66,22,1,(-0.07778764516115189-0.10006572306156158j)
66,22,1,(-0.05760034918785095-0.07647833228111267j)
0,88,1,(0.024242091923952103+0.18335780501365662j)
0,88,1,(-0.003764746244996786+0.2042885720729828j)
0,88,1,(-0.06651200354099274+0.1506350040435791j)
0,88,1,(-0.05959314480423927+0.21196267008781433j)
0,88,1,(-0.07250559329986572+0.17221097648143768j)
0,88,1,(0.04352686554193497+0.2634018063545227j)
0,88,1,(-0.04972969368100166+0.2045106142759323j)
0,88,1,(-0.02145415171980858+0.24952955543994904j)
0,88,1,(0.018657276406884193+0.12736627459526062j)
0,88,1,(-0.018657494336366653+0.12423760443925858j)
0,88,1,(0.00251847505569458+0.1616707742214203j)
0,88,1,(-0.0568595752120018+0.19263523817062378j)
0,88,1,(-0.042975328862667084+0.21186695992946625j)
0,88,1,(-0.023418432101607323+0.2142428457736969j)
0,88,1,(-0.021859658882021904+0.18237973749637604j)
0,88,1,(-0.09081517159938812+0.1722964197397232j)
0,88,1,(0.051371749490499496+0.17111732065677643j)
0,88,1,(-0.018706491217017174+0.18443237245082855j)
0,88,1,(-0.07584403455257416+0.17650683224201202j)
0,88,1,(-0.033395472913980484+0.17513900995254517j)
0,88,1,(0.018303345888853073+0.17248223721981049j)
0,88,1,(-0.060362569987773895+0.11173630505800247j)
0,88,1,(-0.02590670995414257+0.2297658920288086j)
0,88,1,(-0.07243577390909195+0.24113279581069946j)
0,88,1,(-0.02963275834918022+0.19826598465442657j)
0,88,1,(-0.07644852995872498+0.22878818213939667j)
0,88,1,(0.018930692225694656+0.201565220952034j)
0,88,1,(0.00396188348531723+0.19293823838233948j)
0,88,1,(-0.04881402850151062+0.17775093019008636j)
0,88,1,(-0.02565906196832657+0.1616368293762207j)
0,88,1,(-0.05159835144877434+0.20283009111881256j)
0,88,1,(-0.04594578593969345+0.14817795157432556j)
0,88,1,(-0.010728295892477036+0.1653243899345398j)
0,88,1,(-0.1172298863530159+0.2725366950035095j)
0,88,1,(-0.07999113202095032+0.210030660033226j)
0,88,1,(-0.05443565547466278+0.13784106075763702j)
0,88,1,(0.029242675751447678+0.17997261881828308j)
0,88,1,(-0.053425781428813934+0.17104607820510864j)
0,88,1,(0.014548832550644875+0.21844114363193512j)
0,88,1,(0.0013287682086229324+0.20746715366840363j)
56,24,1,(0.2203746885061264-0.014610719867050648j)
56,24,1,(0.13417358696460724+0.015480204485356808j)
56,24,1,(0.17250347137451172-0.006387922912836075j)
56,24,1,(0.11231435090303421+0.03619418293237686j)
56,24,1,(0.12002410739660263-0.0005488134920597076j)
56,24,1,(0.1705295443534851+0.0016407641815021634j)
56,24,1,(0.17402446269989014-0.007539518643170595j)
56,24,1,(0.10477660596370697+0.0010956954210996628j)
56,24,1,(0.16433042287826538+0.030658602714538574j)
56,24,1,(0.14468465745449066+0.0479094535112381j)
56,24,1,(0.1674869954586029-0.04212150722742081j)
56,24,1,(0.15818646550178528+0.023846369236707687j)
56,24,1,(0.15419216454029083+0.05057469755411148j)
56,24,1,(0.16758880019187927-0.018043426796793938j)
56,24,1,(0.1376676708459854+0.04232658073306084j)
56,24,1,(0.20934712886810303+0.014395304024219513j)
56,24,1,(0.15744590759277344+0.00274538341909647j)
56,24,1,(0.12590520083904266+0.026530709117650986j)
56,24,1,(0.16665102541446686-0.02022874355316162j)
56,24,1,(0.17882978916168213-0.005217339843511581j)
56,24,1,(0.13376043736934662-0.056370027363300323j)
56,24,1,(0.13301430642604828+0.01402541995048523j)
56,24,1,(0.1898093968629837+0.011099811643362045j)
56,24,1,(0.1331147998571396+0.051066040992736816j)
56,24,1,(0.15079408884048462+0.012030785903334618j)
56,24,1,(0.15994034707546234+0.018999487161636353j)
56,24,1,(0.10706739872694016-0.013333341106772423j)
56,24,1,(0.1307733803987503+0.018393056467175484j)
56,24,1,(0.17144984006881714-0.0004138648509979248j)
56,24,1,(0.14349234104156494-0.011890815570950508j)
56,24,1,(0.14431925117969513-0.012438160367310047j)
56,24,1,(0.2015608698129654+0.013820123858749866j)
56,24,1,(0.15472017228603363+0.019678287208080292j)
56,24,1,(0.14911240339279175-0.011103775352239609j)
56,24,1,(0.12393767386674881+0.006757945753633976j)
56,24,1,(0.1510748714208603+0.018675964325666428j)
56,24,1,(0.16667960584163666+0.015575922094285488j)
56,24,1,(0.17101427912712097+0.0019084252417087555j)
56,24,1,(0.20758989453315735+0.05587556213140488j)
56,24,1,(0.15797917544841766-0.009638439863920212j)
68,44,1,(0.0343257337808609-0.1445004940032959j)
68,44,1,(0.028315085917711258-0.15117305517196655j)
68,44,1,(-0.002068815752863884-0.14276543259620667j)
68,44,1,(0.025902800261974335-0.1380825936794281j)
68,44,1,(0.11113446950912476-0.12083311378955841j)
68,44,1,(-0.031891532242298126-0.20363830029964447j)
68,44,1,(0.10254571586847305-0.1550726443529129j)
68,44,1,(0.16184188425540924-0.14292702078819275j)
68,44,1,(0.0402190126478672-0.17448829114437103j)
68,44,1,(0.08490905165672302-0.1133015900850296j)
68,44,1,(0.038665466010570526-0.20882613956928253j)
68,44,1,(0.049073584377765656-0.18453747034072876j)
68,44,1,(-0.06472909450531006-0.122491255402565j)
68,44,1,(-0.002619795501232147-0.19367581605911255j)
68,44,1,(0.01787850819528103-0.1808585524559021j)
68,44,1,(-0.04393412917852402-0.17375698685646057j)
68,44,1,(0.03873079642653465-0.14484751224517822j)
68,44,1,(0.032672781497240067-0.16405725479125977j)
68,44,1,(0.012519590556621552-0.17696280777454376j)
68,44,1,(0.0904291421175003-0.1494700014591217j)
68,44,1,(0.0561564639210701-0.25405532121658325j)
68,44,1,(-0.020792938768863678-0.13440443575382233j)
68,44,1,(0.0980960950255394-0.10929223150014877j)
68,44,1,(-0.02429373376071453-0.1309211254119873j)
68,44,1,(0.088524729013443-0.19962503015995026j)
68,44,1,(0.10901691019535065-0.17823390662670135j)
68,44,1,(0.07903574407100677-0.17938581109046936j)
68,44,1,(-0.028654683381319046-0.20916031301021576j)
68,44,1,(0.02455393597483635-0.14536046981811523j)
68,44,1,(0.11107736080884933-0.15689393877983093j)
68,44,1,(0.09053058177232742-0.15411268174648285j)
68,44,1,(0.03150756657123566-0.12817791104316711j)
68,44,1,(0.016809213906526566-0.17891888320446014j)
68,44,1,(-0.010311821475625038-0.15032027661800385j)
68,44,1,(0.031110316514968872-0.20689882338047028j)
68,44,1,(0.033893369138240814-0.16937364637851715j)
68,44,1,(0.05349023640155792-0.09284204244613647j)
68,44,1,(0.030525874346494675-0.2501845359802246j)
68,44,1,(0.05200041085481644-0.09040460735559464j)
68,44,1,(0.03488251939415932-0.22240790724754333j)
40,18,1,(-0.050064049661159515+0.029523007571697235j)
40,18,1,(-0.29064467549324036-0.13117539882659912j)
40,18,1,(0.09589274227619171-0.06596338748931885j)
40,18,1,(-0.042506299912929535-0.2774046063423157j)
40,18,1,(-0.09605954587459564-0.11019521951675415j)
40,18,1,(0.0017529814504086971+0.041743602603673935j)
40,18,1,(0.12033231556415558-0.03720371425151825j)
40,18,1,(0.08911962807178497-0.04607585445046425j)
40,18,1,(-0.19796834886074066+0.18653415143489838j)
40,18,1,(-0.06001953035593033-0.2973576784133911j)
40,18,1,(-0.11118532717227936-0.15608957409858704j)
40,18,1,(0.11741030961275101-0.29780033230781555j)
40,18,1,(0.21891307830810547-0.0335051529109478j)
40,18,1,(-0.003301220014691353-0.08907081186771393j)
40,18,1,(-0.006446234881877899-0.11288367211818695j)
40,18,1,(-0.05308397486805916-0.17986685037612915j)
40,18,1,(-0.05386374145746231+0.18741904199123383j)
40,18,1,(0.02350529655814171-0.09345518052577972j)
40,18,1,(0.03363830968737602-0.08443805575370789j)
40,18,1,(-0.037841327488422394-0.31820639967918396j)
40,18,1,(0.05902551859617233-0.09313812851905823j)
40,18,1,(-0.12047652900218964-0.1635623723268509j)
40,18,1,(0.14851661026477814+0.11942414939403534j)
40,18,1,(4.877801984548569e-05-0.131846085190773j)
40,18,1,(-0.005794890224933624-0.11252924054861069j)
40,18,1,(-0.21692323684692383-0.018783457577228546j)
40,18,1,(-0.09041625261306763-0.036481086164712906j)
40,18,1,(0.06999112665653229-0.267293781042099j)
40,18,1,(0.0021257996559143066-0.15719819068908691j)
40,18,1,(-0.03877825662493706-0.19354744255542755j)
40,18,1,(0.06621380895376205-0.2555002272129059j)
40,18,1,(-0.0943610742688179-0.10382844507694244j)
40,18,1,(-0.16161510348320007+0.06958447396755219j)
40,18,1,(0.10123129189014435-0.1691402941942215j)
40,18,1,(-0.08690778911113739+0.10232540965080261j)
40,18,1,(0.007938265800476074-0.01341690681874752j)
40,18,1,(0.04158494994044304-0.022894516587257385j)
40,18,1,(-0.06242937222123146-0.06037694215774536j)
40,18,1,(0.19109538197517395-0.20329049229621887j)
40,18,1,(0.052424125373363495-0.3438296318054199j)
8,76,1,(-0.19057795405387878+0.06508078426122665j)
8,76,1,(-0.13107244670391083+0.03682293742895126j)
8,76,1,(-0.18296001851558685+0.03683266416192055j)
8,76,1,(-0.20899707078933716+0.0384008027613163j)
8,76,1,(-0.2549033761024475+0.06477499008178711j)
8,76,1,(-0.19560745358467102+0.09870126843452454j)
8,76,1,(-0.12791940569877625+0.010742681100964546j)
8,76,1,(-0.20913860201835632+0.04489268362522125j)
8,76,1,(-0.10262227058410645-0.012855121865868568j)
8,76,1,(-0.24791273474693298-0.001037362962961197j)
8,76,1,(-0.17295295000076294+0.043114062398672104j)
8,76,1,(-0.2494761198759079+0.07378460466861725j)
8,76,1,(-0.18980158865451813+0.1070781722664833j)
8,76,1,(-0.2059691995382309-0.009251960553228855j)
8,76,1,(-0.16348910331726074-0.009578408673405647j)
8,76,1,(-0.12936250865459442-0.04399570822715759j)
8,76,1,(-0.16354495286941528+0.07708606868982315j)
8,76,1,(-0.24597784876823425+0.02220766246318817j)
8,76,1,(-0.1816398799419403+0.00657400768250227j)
8,76,1,(-0.25823357701301575+0.08291500806808472j)
8,76,1,(-0.18105252087116241-0.009322144091129303j)
8,76,1,(-0.22636106610298157-0.025138646364212036j)
8,76,1,(-0.17061270773410797+0.08051783591508865j)
8,76,1,(-0.19075506925582886+0.03514529764652252j)
8,76,1,(-0.1894959807395935+0.017940867692232132j)
8,76,1,(-0.21410982310771942+0.0039835660718381405j)
8,76,1,(-0.1317855268716812+0.1340339481830597j)
8,76,1,(-0.11043573170900345-0.04025869071483612j)
8,76,1,(-0.12916436791419983+0.11280463635921478j)
8,76,1,(-0.18141703307628632-0.011925197206437588j)
8,76,1,(-0.20702223479747772+0.050108447670936584j)
8,76,1,(-0.2645871937274933+0.04119180887937546j)
8,76,1,(-0.19655470550060272+0.07222754508256912j)
8,76,1,(-0.1688215732574463+0.06688373535871506j)
8,76,1,(-0.1519417017698288+0.03189351037144661j)
8,76,1,(-0.19180187582969666-0.022144630551338196j)
8,76,1,(-0.16153323650360107+0.048983827233314514j)
8,76,1,(-0.13533316552639008+0.08139754086732864j)
8,76,1,(-0.16976898908615112+0.025750920176506042j)
8,76,1,(-0.19900469481945038+0.03341672196984291j)
10,88,1,(-0.12466789782047272+0.15500164031982422j)
10,88,1,(0.030058763921260834+0.14993207156658173j)
10,88,1,(-0.1144171804189682-0.0022194422781467438j)
10,88,1,(-0.10934130847454071+0.19637228548526764j)
10,88,1,(0.006068903021514416-0.08904612064361572j)
10,88,1,(-0.12145864218473434-0.06369878351688385j)
10,88,1,(-0.10834702104330063+0.016552191227674484j)
10,88,1,(0.03453439846634865+0.08980424702167511j)
10,88,1,(-0.0474369041621685+0.016776472330093384j)
10,88,1,(-0.020994039252400398+0.020633066073060036j)
10,88,1,(-0.030591551214456558+0.11207744479179382j)
10,88,1,(-0.15472275018692017+0.11440957337617874j)
10,88,1,(0.09858350455760956+0.24012401700019836j)
10,88,1,(0.0025769732892513275+0.02513333596289158j)
10,88,1,(0.001056780107319355+0.1363094300031662j)
10,88,1,(-0.12324997782707214+0.08098557591438293j)
10,88,1,(-0.14265234768390656+0.21295231580734253j)
10,88,1,(0.05156676843762398-0.01887357234954834j)
10,88,1,(-0.08360940963029861+0.15761332213878632j)
10,88,1,(-0.056611284613609314-0.01708911918103695j)
10,88,1,(-0.16732847690582275+0.121491938829422j)
10,88,1,(-0.0018876083195209503+0.02730134129524231j)
10,88,1,(-0.15926969051361084+0.11427511274814606j)
10,88,1,(-0.10938568413257599+0.03682258725166321j)
10,88,1,(-0.1301809698343277+0.1630251407623291j)
10,88,1,(-0.06703883409500122+0.027331745252013206j)
10,88,1,(-0.14543378353118896-0.023436153307557106j)
10,88,1,(-0.16189439594745636+0.19935673475265503j)
10,88,1,(0.10083891451358795-0.10182395577430725j)
10,88,1,(0.014832865446805954-0.00413990393280983j)
10,88,1,(-0.01751929149031639+0.06772474199533463j)
